seaport_id,seaport_name,country_id,latitude,longitude
EERSK,Riska,EE,58.11667,26.08333
EERSM,Roseni,EE,58.9,26.98333
EERSN,Rannasauna,EE,59.45,24.35
EERSS,Rassa,EE,58.55,23.33333
EERTJ,Rutja,EE,59.55,26.38333
EERTS,Ratsepa,EE,59.63333,25.51667
EERTU,Kiviku,EE,59.61667,25.78333
EERUH,Ruhnu,EE,57.83333,23.23333
EERVB,Rannakula,EE,58.43333,23.68333
EERVK,Ristvalja-Kari,EE,59.61667,25.5
EERVL,Rehe-Valdi,EE,58.96667,23.65
EERYA,Rame,EE,58.56667,23.58333
EERYB,Randvere,EE,59.5,24.91667
EERYD,Rebasaare,EE,58.38333,27.23333
EERYF,Rohuneeme-Saare,EE,59.56667,24.8
EERYG,Roigu,EE,59.63333,25.5
EERYH,Rooglaiu paadisild,EE,58.7,23.51667
EERYI,Rosna-Toome,EE,58.01667,27.6
EESAE,Saulepa,EE,58.36667,24.3
EESAH,Suure-Ahju,EE,59.61667,25.78333
EESAK,Saare,EE,58.15,24.0
EESAV,Saare,EE,58.4,26.01667
EESBA,Saba,EE,58.35,25.96667
EESDL,Sandla,EE,58.28333,22.83333
EESDM,Sadama,EE,58.95,23.53333
EESEA,Seanina kalasadam,EE,58.68333,23.2
EESEB,Seebilouka,EE,58.56667,22.31667
EESEP,Sepa,EE,58.35,23.85
EESFE,Saare Fishexport,EE,58.23333,22.38333
EESGT,Sigatsuaru,EE,58.15,24.0
EESJL,Selja joe lauter,EE,59.55,26.4
EESKA,Saka,EE,59.45,27.21667
EESKI,Saki,EE,58.15,26.08333
EESKM,Kalakai/Suursadam,EE,58.98333,22.9
EESKS,Salinomme Vanasadam,EE,58.83333,22.95
EESKT,Sarakuste,EE,58.36667,26.95
EESKV,Suurekivi,EE,58.51667,22.2
EESLK,Sakka lautrikoht,EE,58.88333,22.2
EESLO,Sallo,EE,58.13333,26.08333
EESLP,Sillamae paadisadam,EE,59.4,27.76667
EESLU,Salu,EE,58.0,26.05
EESMO,Smolnitsa,EE,59.01667,27.6
EESNA,Suuna,EE,58.25,24.46667
EESNG,Sangla,EE,58.31667,26.2
EESNJ,Saunja,EE,58.98333,23.65
EESOI,Soitme,EE,59.5,25.43333
EESOK,Soka,EE,58.06667,26.05
EESOT,Saareotsa,EE,58.4,26.03333
EESPE,Suurpea lauter,EE,59.63333,25.68333
EESPH,Spithami,EE,59.21667,23.53333
EESPL,Salinomme puhkekeskuse lautrikoht,EE,58.83333,22.93333
EESPS,Salinomme Paadisadam,EE,58.83333,22.95
EESRD,Soru rand,EE,58.7,22.5
EESRK,Saarekula,EE,58.43333,23.13333
EESRL,Suureranna lautrikoht,EE,58.88333,22.3
EESRM,Soru sadam -Merekeskus,EE,58.68333,22.51667
EESRN,Suurna,EE,58.25,24.46667
EESRP,Suurepsi,EE,58.93333,22.18333
EESRR,Saarenina lautrikoht,EE,58.98333,22.93333
EESRT,Saaritsa,EE,58.75,27.08333
EESSM,Siiasadam,EE,58.23333,22.63333
EESST,Saastna sadam,EE,58.73333,23.56667
EESTE,Seliste,EE,58.28333,24.05
EESTI,Simisti,EE,58.53333,23.3
EESTM,Sitme,EE,58.51667,23.2
EESTS,Suitsu,EE,58.71667,23.75
EESTU,Sutu,EE,58.28333,22.71667
EESUE,Saueaugu,EE,59.51667,25.2
EESUI,Suislepa,EE,58.15,25.98333
EESUJ,Suurupi saatejaam,EE,59.46667,24.35
EESUP,Suurupi,EE,59.46667,24.4
EESUT,Sutlepa,EE,59.03333,23.56667
EESVE,Saadjarve,EE,58.55,26.66667
EESVL,Soodla veehoidla lauter,EE,59.38333,25.51667
EESVU,Saviaudo,EE,58.33333,26.15
EESXB,Saxby,EE,59.03333,23.11667
EESYA,Saariku,EE,58.18333,26.08333
EESYB,Sipelga,EE,59.56667,25.53333
EESYC,Saare-Tominga,EE,59.56667,24.8
EESYN,Sundeva,EE,58.86667,23.48333
EETAH,Tahkuranna,EE,58.25,24.46667
EETAU,Tahu,EE,58.98333,23.56667
EETEH,Tehumardi,EE,58.16667,22.25
EETES,Teesu,EE,58.05,22.23333
EETGP,Tagapollu,EE,59.56667,25.68333
EETHJ,Tahevalja,EE,59.58333,25.51667
EETHK,Tahkuna,EE,59.1,22.58333
EETHV,Tahvanina lautrikoht,EE,58.96667,22.95
EETIH,Tiheda,EE,58.8,26.95
EETJU,Turju,EE,57.98333,22.01667
EETKL,Timmkanali lauter,EE,58.13333,24.58333
EETKO,Tammekorkja,EE,58.38333,25.96667
EETLS,Telise,EE,59.06667,23.43333
EETME,Tamme,EE,58.53333,22.23333
EETMM,Tamme,EE,59.56667,25.85
EETMO,Toomalouka,EE,58.18333,22.1
EETMP,Tammispea,EE,59.56667,25.83333
EETMR,Tamme polder,EE,58.25,26.13333
EETMT,Tammetare,EE,58.1,26.05
EETNE,Tammneeme,EE,59.53333,24.9
EETNK,Tonikseri,EE,59.51667,25.5
EETNP,Tonupsi,EE,58.93333,22.23333
EETNR,Tonuri,EE,58.2,25.98333
EETNS,Tonikse,EE,59.56667,25.53333
EETOA,Treimani oja lauter,EE,57.91667,24.38333
EETOJ,Toolse joge lauter,EE,59.53333,26.46667
EETOL,Tolli,EE,58.3,24.01667
EETOM,Toome,EE,59.58333,25.51667
EETON,Tonja,EE,57.98333,27.61667
EETOO,Toolse,EE,59.53333,26.46667
EETOP,Topu,EE,58.85,23.5
EETOR,Tori,EE,58.25,22.46667
EETOS,Tostamaa,EE,58.35,24.0
EETOT,Tooste,EE,58.13333,27.53333
EETRA,Trammi lauter,EE,58.85,23.5
EETRL,Torvanina lautrikoht,EE,59.03333,22.68333
EETRM,Tiirimetsa,EE,58.15,22.2
EETRN,Terneme,EE,59.61667,25.5
EETRS,Tareste,EE,59.0,22.71667
EETSE,Tamse,EE,58.65,23.13333
EETSI,Tsitre,EE,59.51667,25.51667
EETTK,Tooma talu lautrikoht,EE,58.88333,22.25
EETTL,Tamme talu lauter,EE,58.78333,22.78333
EETTN,Tammetanava,EE,58.38333,24.43333
EETTR,Tammetoru,EE,59.53333,24.9
EETTT,Tatte kai,EE,58.38333,21.85
EETUB,Tubaku,EE,58.11667,26.1
EETUH,Tuhina,EE,58.43333,23.13333
EETUK,Tuksi,EE,59.16667,23.51667
EETUV,Tuvikese,EE,58.35,26.16667
EETYA,Tartu inertmaterjalide sadam,EE,58.36667,26.75
EETYB,Telliranna,EE,59.5,24.81667
EETYC,Turbuneeme,EE,59.61667,25.78333
EETYD,Turdu,EE,58.5,21.91667
EETYE,Tostamaa sadam,EE,58.31667,23.98333
EETYR,Turusadam,EE,58.38333,26.73333
EEUBE,Ubesoo,EE,58.33333,26.15
EEUDR,Udria,EE,59.4,27.91667
EEUIT,Uitro,EE,59.53333,25.13333
EEUJL,Ura joe lauter,EE,58.3,24.6
EEULE,Ulle,EE,58.45,23.23333
EEULU,Uulu,EE,58.28333,24.55
EEUMO,Uuemoisa,EE,58.95,23.56667
EEUND,Undu,EE,58.46667,23.18333
EEUNG,Unguma,EE,58.46667,23.15
EEUNV,Undva,EE,58.5,22.0
EEUSG,Uus-Sauga,EE,58.4,24.46667
EEUSI,Uusaia,EE,59.58333,25.5
EEUSK,Uuskula,EE,59.5,25.01667
EEUUD,Uudepanga,EE,58.46667,21.88333
EEUUE,Uuetoa,EE,59.56667,25.53333
EEUUR,Uuri,EE,59.48333,25.55
EEUUU,Uue-Udriku,EE,58.41667,23.26667
EEUVL,Uuevalja,EE,59.4,24.18333
EEVAG,Vagula,EE,57.83333,26.91667
EEVAM,Valgma,EE,58.55,26.63333
EEVAU,Vaigu,EE,58.46667,22.03333
EEVBL,Vaibla,EE,58.38333,26.13333
EEVBP,Vaibla puhkeala,EE,58.4,26.05
EEVEA,Vainupea,EE,59.58333,26.26667
EEVEJ,Vainupea joe lauter,EE,59.58333,26.26667
EEVGL,Vesigari lauter,EE,58.78333,22.76667
EEVGU,Valguta,EE,58.18333,26.2
EEVHP,Vihterpalu,EE,59.26667,23.88333
EEVHS,Vihasoo,EE,59.56667,25.8
EEVHT,Vahtramae,EE,58.08333,26.05
EEVID,Vidi,EE,58.35,23.81667
EEVJL,Vosu joe lauter,EE,59.58333,25.96667
EEVJS,Vaana-Joesuu,EE,59.43333,24.35
EEVKJ,Vanakubja,EE,58.48333,22.23333
EEVKN,Viinakingu,EE,58.4,26.08333
EEVKT,Vanakortsi,EE,59.46667,25.53333
EEVLA,Voola,EE,59.08333,23.5
EEVLD,Veeleidi,EE,59.56667,25.65
EEVLK,Valkla,EE,59.5,25.35
EEVLL,Vello,EE,59.58333,25.5
EEVLM,Valma,EE,58.36667,25.96667
EEVLT,Viltina,EE,58.38333,23.05
EEVLU,Vilusi,EE,58.88333,26.96667
EEVLV,Valgma talu,EE,59.25,24.25
EEVMP,Vooremae puhkeala,EE,58.1,26.06667
EEVNE,Vorkneeme,EE,59.61667,25.56667
EEVNG,Vongi,EE,58.38333,26.96667
EEVNI,Vana-Niidi,EE,59.55,24.85
EEVNN,Vana-Ranna,EE,58.7,23.56667
EEVNO,Vanaoue,EE,59.61667,25.68333
EEVNP,Vinni-Pardi,EE,58.25,22.71667
EEVNR,Vintri,EE,58.03333,22.2
EEVNS,Vanause,EE,58.36667,26.15
EEVNT,Vintse,EE,59.28333,23.86667
EEVOD,Voldi,EE,58.53333,26.63333
EEVOK,Voopsu Kulasadam,EE,58.067,27.55
EEVOO,Voore,EE,58.26667,26.13333
EEVPE,Voopste,EE,58.35,27.11667
EEVPJ,Vihterpalu joe lauter,EE,59.26667,23.88333
EEVPK,Vehendi puhkekeskus,EE,58.23333,26.13333
EEVPL,Volupe joe lauter,EE,58.56667,22.76667
EEVPN,Vana-Parnu,EE,58.38333,24.46667
EEVPP,Vaike-Pakri paadisild,EE,59.33333,23.96667
EEVRA,Varska Sadam,EE,57.95,27.617
EEVRD,Varati Rannasadama paadisadam,EE,58.31667,23.98333
EEVRL,Virula,EE,59.61667,25.96667
EEVRN,Veerenina,EE,58.51667,22.31667
EEVRP,Vergi paadisadam,EE,59.6,26.08333
EEVRR,Varese-Ranna,EE,58.25,22.71667
EEVSE,Varese,EE,58.58333,22.4
EEVSN,Vanasauna,EE,58.36667,25.96667
EEVSP,Vaikesapi,EE,58.21667,26.11667
EEVSR,Vaikesaare,EE,58.4,26.06667
EEVST,Vaiste,EE,58.35,23.85
EEVTS,Vatsla,EE,59.38333,24.51667
EEVTU,Valge-Tiiru,EE,59.65,25.75
EEVVA,Varava,EE,58.43333,23.08333
EEVVI,Vaike-Villemi,EE,59.55,25.55
EEVVR,Virvissaare,EE,58.38333,27.3
EEVYA,Variku,EE,58.18333,26.1
EEVYB,Viigi,EE,59.56667,24.8
EEVYC,Viinistu,EE,59.65,25.75
EEVYD,Vilsandi,EE,58.38333,21.81667
EEVYE,Vorgukuivatusplats,EE,59.65,25.71667
EEVYF,Varska,EE,57.98333,27.61667
EEYLE,Uleoja,EE,58.33333,26.15
EEYLG,Ulgapae,EE,58.25,21.9
EEYLV,Ula-Vagula,EE,57.83333,26.93333
ESAXO,A Baiuca,ES,43.3,-8.5
ESADR,Adra,ES,36.75,-3.0167
ESAGA,Agaete,ES,28.1167,-15.7
ESAGU,Aguilas,ES,37.4,-1.5833
ESACA,Alcanar,ES,40.55,0.4833
ESALT,Algorta,ES,43.35,-3.0167
ESARZ,Allariz,ES,42.1833,-7.8
ESALX,Almendricos,ES,37.4667,-1.7833
ESLEI,Almeria,ES,36.8333,-2.45
ES2TT,Ametlla,ES,41.5667,1.25
ESAMP,Ampuero,ES,43.35,-3.4167
ESASL,Andosilla,ES,42.3833,-1.95
ESAGG,Argelaguer,ES,42.2167,2.65
ESUNY,Avinyo,ES,41.8667,1.9667
ESB8C,Bacaicoa,ES,42.8833,-2.1
ESBDP,Banyeres del Penedes,ES,41.1,1.5167
ESBDF,Barbate de Franco,ES,36.1833,-5.9167
ESBLR,Begur,ES,41.95,3.2
ESUCC,Belmonte,ES,39.5667,-2.7
ESBU3,Benicull,ES,39.1833,-0.3833
ESBMO,Benimodo,ES,39.2167,-0.5167
ESBRM,Bermeo,ES,43.4333,-2.7167
ESBIO,Bilbao,ES,43.25,-2.9667
ESBS3,Binissalem,ES,39.6833,2.8333
ESBVN,Buenavista del Norte,ES,28.3667,-16.9
ESBOS,Burgo de Osma,ES,41.5667,-3.0667
ESCBP,Cabo de Palos,ES,37.6333,-0.6833
ESAS8,Cabuenes,ES,43.5167,-5.6
ESOOP,Cadaques,ES,42.2833,3.2833
ESLEL,Calella,ES,41.6167,2.6667
ESCHR,Caleta de Sebo,ES,29.2333,-13.5
ESC9A,Calles,ES,39.7333,-0.9667
ESIAS,Camarinas,ES,43.1167,-9.1667
ESCBL,Cambrils,ES,41.0667,1.0667
ESCPL,Campanillas,ES,36.7167,-4.5333
ESCGG,Campllong,ES,41.8833,2.8167
ESCES,Capellades,ES,41.5333,1.7
ESCRS,Carboneras,ES,36.9833,-1.8833
ESCNO,Carino,ES,43.75,-7.8667
ESCDI,Carrizal,ES,27.9,-15.4
ESCAR,Cartagena,ES,37.6,-0.9833
ESRES,Casar de Caceres,ES,39.5667,-6.4167
ESCAS,Castellon de la Plana,ES,39.9833,-0.0333
ESHHU,Castillazuelo,ES,42.0667,0.6667
ESCSO,Castropol,ES,43.5333,-7.0333
ESCUR,Castro-Urdiales,ES,43.3833,-3.2167
ESCOI,Catoira,ES,42.6667,-8.7167
ESCED,Cedeira,ES,43.65,-8.05
ESCEL,Celeiro,ES,42.7,-7.05
ESGVA,Cigales,ES,41.7667,-4.7
ESCCN,Corcubion,ES,42.95,-9.1833
ESCJE,Costa Adeje,ES,28.0667,-16.75
ESCUD,Cuarte de Huerva,ES,41.5833,-0.9167
ESDBA,Deba,ES,43.3,-2.35
ESDAG,Dos Aguas,ES,39.2833,-0.8
ESZ8R,Echarri-Aranaz,ES,42.9,-2.0667
ESEJC,Ejea de los Caballeros,ES,42.1167,-1.1333
ESATO,El Astillero,ES,43.4,-3.8167
ESGCS,El Grao,ES,39.9667,0.0167
ESMED,El Medano,ES,28.0333,-16.5333
ESEOO,El Pedernoso,ES,39.4833,-2.75
ESSOL,El Port,ES,39.7667,2.7
ESELV,Elvillar,ES,42.5706068,-2.5433183
ESCC7,Escorca,ES,39.8167,2.85
ESEDL,Estadilla,ES,42.05,0.25
ESEZC,Ezcaray,ES,42.3167,-3.0167
ESFRO,Ferrol,ES,43.4833,-8.25
ESGU6,Fontanar,ES,40.7333,-3.1667
ESFAL,Fuente-Alamo,ES,38.7,-1.4333
ESEWE,Fuenterrabia,ES,43.3667,-1.7833
ESGAN,Gandia,ES,38.9667,-0.1833
ESGRC,Garachico,ES,28.3667,-16.75
ESGGA,Garriguella,ES,42.3333,3.0667
ESGIJ,Gijon,ES,43.5333,-5.6667
ESGDR,Grajal de Ribera,ES,42.1833,-5.6167
ESGYA,Granyanella,ES,41.6667,1.2167
ESEGR,Grove,ES,42.5,-8.8667
ESJUE,Guijuelo,ES,40.55,-5.6667
ESHIG,Higuera la Real,ES,38.1333,-6.6833
ESHLL,Hormilla,ES,42.4333,-2.7667
ESIBZ,Ibiza,ES,38.9,1.4333
ESNCA,Inca,ES,39.7167,2.9
ESIUA,Iurreta,ES,43.1667,-2.6333
ESJAV,Javea,ES,38.7833,0.1667
ESKLL,La Ametlla de Mar,ES,40.9,0.8
ESBAT,La Batlloria,ES,41.7167,2.55
ESLCG,La Coruna (A Coruna),ES,43.3667,-8.3833
ESGLE,La Escala (L'Escala),ES,42.1167,3.1333
ESAGD,La Guardia,ES,41.9,-8.8833
ESLRT,La Restinga,ES,27.6167,-17.9833
ESTT2,La Selva del Camp,ES,41.2,1.1333
ESLSL,La Seu d'Urgell,ES,42.3667,1.45
ESLZR,La Zarza,ES,38.8167,-6.2167
ESLAX,Lage,ES,43.2167,-9.0
ESACE,Lanzarote,ES,28.9667,-13.5333
ESLAP,Lapuebla de Labarca,ES,42.5,-2.5667
ESCDK,Las Casas de Alcanar,ES,40.55,0.5333
ESNDD,Las Noras de Daza,ES,36.75,-2.7333
ESLPA,Las Palmas de Gran Canaria,ES,28.1,-15.4167
ESLEC,Lecumberri,ES,43.0,-1.8833
ESLGU,Legutiano,ES,42.9667,-2.6333
ESTG2,Les Borges del Camp,ES,41.1667,1.0167
ESLIT,Lizartza,ES,43.3167,-1.9833
ESLLO,Lloret de Mar,ES,41.7,2.85
ES2BL,Lloseta,ES,39.7167,2.8667
ESMRJ,Madridejos,ES,39.4667,-3.5333
ESAGP,Malaga,ES,36.7167,-4.4167
ESMMA,Malgrat de Mar,ES,41.65,2.75
ESMLO,Maliano,ES,43.4167,-3.8333
ESMAI,Malpica (Malpica de Bergantinos),ES,43.3167,-8.8
ESMQU,Mascaraque,ES,39.7167,-3.8167
ESMSN,Masnou,ES,41.4833,2.3167
ESMIC,Miraclamp,ES,41.6,0.8667
ESMIX,Miranda de Ebro,ES,42.6833,-2.95
ESMOA,Moana,ES,42.2833,-8.7333
ESMOG,Mogarraz,ES,40.4833,-6.05
ESMOJ,Mojacar,ES,37.15,-1.85
ESMTC,Montblanc,ES,41.3833,1.1667
ESMTQ,Montesquiu,ES,42.1,2.2
ESMOI,Montiel,ES,38.7,-2.8667
ESLTV,Moral de Calatrava,ES,38.8333,-3.5833
ESCUT,Morro del Jable,ES,28.05,-14.3333
ESMTU,Motrico (Mutriku),ES,43.3,-2.3833
ESM8U,Mourente,ES,43.5667,-7.2667
ESMUN,Munguia,ES,43.35,-2.8333
ESMLJ,Murillo de Rio Leza,ES,42.4,-2.3167
ESMUS,Musel-Arnao,ES,43.5667,-5.7
ESNJE,Najera,ES,42.4167,-2.7333
ESAD6,Nuevo Baztan,ES,40.3667,-3.25
ESONS,Obanos,ES,42.6833,-1.7833
ESOLZ,Olazagutia,ES,42.8667,-2.2
ESOND,Ondarroa,ES,43.3167,-2.4167
ESOSR,Oroso,ES,42.9833,-8.4333
ESOTG,Ortigueira,ES,43.6667,-7.85
ESOUT,Outes,ES,42.85,-8.9
ESPAL,Palamos,ES,41.85,3.1333
ESPMI,Palma de Mallorca,ES,39.5667,2.6333
ESTO9,Palomeque,ES,40.1167,-3.95
ESPBU,Pancorbo,ES,42.6333,-3.1
ESPET,Petra,ES,39.6167,3.1
ESPIT,Pitillas,ES,42.4167,-1.6167
ESDBO,Playa Den Bossa,ES,38.8833,1.4167
ESPSJ,Playa San Juan,ES,28.1667,-16.8
ESPSO,Pola de Siero,ES,43.4,-5.65
ESBPM,Porreras,ES,39.5167,3.0
ESPSL,Posada de Llanera,ES,43.4333,-5.85
ESCHZ,Puebla de Sancho Perez,ES,38.4,-6.4
ESLPC,Puebla del Caraminal,ES,42.6,-8.9333
ESRUZ,Puerto de la Cruz,ES,28.4167,-16.55
ESHIE,Puerto de la Estaca,ES,27.7833,-17.9
ESPD3,Puerto de la Selva,ES,42.3333,3.2
ESPPS,Puerto de Playa de Santiago,ES,28.0333,-17.2
ESPDS,Puerto de Sagunto,ES,39.65,-0.2167
ESPRG,Puig-reig,ES,41.9833,1.8667
ESPVA,Puras,ES,41.1833,-4.65
ESRA5,Rajadell,ES,41.7167,1.7
ES8TC,Rejected,ES,37.4667,-0.8167
ESRTA,Renteria,ES,43.3167,-1.9
ESRBI,Ribeira (Santa Uxia),ES,42.55,-9.0
ESRPL,Ripoll,ES,42.2,2.1833
ESCAQ,Riudecanyes,ES,41.1167,0.95
ESOTO,Rotova,ES,38.9333,-0.25
ESRDE,Rubielos de Mora,ES,40.1833,-0.65
ESRUE,Rueda,ES,41.4167,-4.95
ESSAG,Sagunto,ES,39.6833,-0.2667
ESS9S,Salinas de Oro,ES,42.7833,-1.8833
ESNRA,Salinas De Pamplona,ES,42.75,-1.65
ESSAS,San Asensio,ES,42.5,-2.75
ESSBT,San Bartolome de Tirajana,ES,27.9249459,-15.5730295
ESSCR,San Carlos de la Rapita,ES,40.6167,0.6
ESV8C,San Cristobal de Entrevinas,ES,42.05,-5.6333
ESLIU,San Feliu de Buxalleu,ES,41.7833,2.5833
ESSFO,San Fernando,ES,36.4667,-6.2
ESJRM,San Julian de Ramis,ES,42.0167,2.85
ESM8M,San Mames De Meruelo,ES,43.45,-3.5667
ESSO8,San Miguel Del Arroyo,ES,41.4333,-4.45
ESSAP,San Pedro Pescador,ES,42.1833,3.0833
ESSRH,San Roman de Hornija,ES,41.4833,-5.2833
ESSVI,San Vicente,ES,42.45,-7.0667
ESSVB,San Vicente de la Barquera,ES,43.3833,-4.3833
ESSXX,Sangenjo,ES,42.4,-8.8167
ESSP4,Sanguineda,ES,42.1833,-8.6333
ESSFU,Sant Feliu de Guixols,ES,41.7833,3.0333
ESSFL,Sant Feliu de Llobregat,ES,41.3833,2.05
ESSJO,Sant Joan Despi,ES,41.3667,2.0667
ESSL4,Sant Lluis,ES,39.8333,4.25
ESSMD,Sant Miquel de Fluvia,ES,42.1667,2.9833
ESSGD,Santa Agueda,ES,38.1667,-0.7833
ESSPC,Santa Cruz de La Palma,ES,28.6833,-17.7667
ESEUG,Santa Eugenia,ES,42.55,-9.0
ESSTE,Santa Eulalia del Rio,ES,38.9833,1.5167
ESSUR,Santa Ursula,ES,28.4167,-16.4667
ESS8C,Santervas De Campos,ES,42.2167,-5.1
ESAAQ,Santiago del Campo,ES,39.6333,-6.3667
ESRUM,Santo Angel,ES,37.9333,-1.1167
ESSNR,Santurce,ES,43.3333,-3.0333
ES4SS,Santurtz,ES,43.3167,-3.0167
ESHVC,Sanxenxo,ES,42.4,-8.8
ESRAL,Sarral,ES,41.4333,1.2333
ESZMF,Sauzal,ES,28.4667,-16.4167
ESSIS,Sils,ES,41.8,2.75
ESSIT,Sitges,ES,41.2333,1.8333
ESSL8,Sobradelo,ES,42.5833,-8.7833
ESPTN,Son (Puerto del Son),ES,42.6833,-9.0167
ESTBZ,Tabuenca,ES,41.7,-1.55
ESTAZ,Tazacorte,ES,28.6333,-17.9333
ESTJQ,Tejina,ES,28.5333,-16.35
ESTJF,Tijarafe,ES,28.7,-17.95
ESTRR,Torredembarra,ES,41.15,1.4
ESLE6,Torrente,ES,39.4333,-0.4667
ESTKG,Tossa (Tossa de Mar),ES,41.7167,2.9333
ESTRE,Trebujena,ES,36.8667,-6.1667
ESTDC,Trobajo del Cerecedo,ES,42.5667,-5.5833
ESTRU,Trubia,ES,43.5,-5.7333
ESUIS,Ucieda,ES,43.25,-4.2333
ESURZ,Urroz,ES,42.7833,-1.45
ESDEJ,Valdetorres de Jarama,ES,40.7,-3.5
ESVCC,Vallcarca,ES,41.2333,1.8667
ESV7N,Vidania,ES,43.1333,-2.15
ESVBN,Villabona,ES,43.1833,-2.05
ESZZ4,Villaflor,ES,41.5833,-5.9833
ESVIL,Villagarcia de Arosa,ES,42.6,-8.75
ESVLG,Villanueva y Geltru (Vilanova i la Geltru),ES,41.2167,1.7333
ESALA,Villarreal de Alava,ES,42.9833,-2.6333
ESV8M,Villasana De Mena,ES,43.1,-3.2833
ESVIT,Vitoria-Gasteiz,ES,42.85,-2.6667
ESVIV,Viveiro,ES,43.6667,-7.6
ESVZM,Vizmalo,ES,42.1667,-4.1
ESZ8N,Zalain,ES,43.2833,-1.7
ESZUE,Zuera,ES,41.8667,-0.7833
ESBCN,Port of Barcelona,ES,41.3333333,2.1666667
ESVLC,Port of Valencia,ES,39.45,-0.3
ESALG,Port of Algeciras,ES,36.1333,-5.4333
ESAAW,Sa Canal,ES,38.833,1.383
ESABG,Los Abrigos,ES,28.03333,-16.65
ESABH,Abanto,ES,43.317,-4.5
ESADI,Aldan-Hio,ES,42.28333,-8.81667
ESADT,Alcaudete de la Jaya,ES,39.783,-4.867
ESAEM,Alcala,ES,40.4843898,-3.3688023
ESALC,Alicante,ES,38.3459963,-0.4906855
ESAMX,Almorox,ES,40.233,-4.383
ESARW,Armintza,ES,43.43333,-2.9
ESATQ,Ataquines,ES,41.183,-4.8
ESAVS,Aviles,ES,43.5833,-5.9333
ESAYR,Ayora,ES,39.067,-1.05
ESBBE,Barbate,ES,36.18333,-5.91667
ESBBJ,Brena Baja,ES,28.633,-17.75
ESBCD,Bustio,ES,43.38333,-4.51667
ESBDA,Benegida,ES,39.067,-0.55
ESBGG,Berlanga,ES,38.283,-5.817
ESBGJ,Berguenda,ES,42.783,-3.05
ESBLE,Barallobre,ES,43.46667,-8.18333
ESBNU,Banugues,ES,43.63333,-5.8
ESBOA,Boadilla del Monte,ES,40.4122794,-3.8887699
ESBQB,Barquero-Bares,ES,43.73333,-7.7
ESBSL,Bermiyo Sallago,ES,41.367,-6.1
ESBVJ,Belvis Jara,ES,39.75,-4.95
ESBZS,Bouzas,ES,42.23333,-8.75
ESCAD,Cadiz,ES,36.5270612,-6.2885962
ESCAY,Castell de Ferro,ES,36.71667,-3.35
ESCBY,Combarro,ES,42.43333,-8.7
ESCCX,Carcaixent,ES,39.067,-0.4
ESCCZ,Cabo de Cruz - Boiro,ES,42.61667,-8.88333
ESCEM,Cala-Ratjada,ES,39.71667,3.46667
ESCEU,Ceuta,ES,35.8893874,-5.3213455
ESCFL,Casillas Flores,ES,40.383,-6.75
ESCGE,Calonge,ES,41.867,3.083
ESCGR,Consuegra,ES,39.467,-3.6
ESCIN,Cayon,ES,43.31667,-8.6
ESCMY,Camelle,ES,43.18333,-9.08333
ESCOS,Santa Cristina de Cobres,ES,42.31667,-8.65
ESCPA,Campoamor,ES,37.9,-0.75
ESCQU,Carranque,ES,40.167,-3.9
ESCRG,Cabo Roig,ES,37.917,-0.733
ESCRP,Carpio Tajo,ES,39.883,-4.45
ESCRQ,La Carihuela,ES,36.6,-4.53333
ESCSN,Cisneros,ES,42.217,-4.85
ESCZT,Camarzana Tera,ES,42.0,-6.017
ESDAA,Carreira-Aguino,ES,42.51667,-9.01667
ESDRB,Darbo,ES,42.25,-8.8
ESEAN,El Pindo,ES,42.9,-9.13333
ESEBO,Cebolla,ES,39.95,-4.567
ESECT,El Casar de Talamanca,ES,40.7,-3.433
ESEEL,El Puntal,ES,43.53333,-5.38333
ESEEM,Elanchove,ES,43.4,-2.63333
ESEMP,Empuriabrava,ES,42.25,3.133
ESENG,Enguera,ES,38.983,-0.683
ESETH,Huete,ES,40.133,-2.683
ESETT,Estartit,ES,42.05,3.2
ESETY,S'Estanyol,ES,39.36667,2.91667
ESFHG,Fuente Higuera,ES,38.8,-0.88333
ESFLD,Formentera Island,ES,38.65,1.583
ESFNC,La Font den Carros,ES,38.917,-0.167
ESFRA,Frades,ES,43.05,-8.283
ESFRM,Fermoselle,ES,41.317,-6.383
ESFRN,Fornells,ES,40.05,4.13333
ESFSL,Fuensalida,ES,40.05,-4.2
ESFUE,Puerto del Rosario-Fuerteventura,ES,28.500821,-13.8628367
ESGND,Puerto de Granadilla,ES,28.05,-16.483
ESGRT,Lagartera,ES,39.9,-5.2
ESGSM,Guisamo Bergondo,ES,43.3,-8.26667
ESGTL,Gran Tarajal,ES,28.2,-14.017
ESGTX,Getxo,ES,43.533,-3.017
ESHDD,Hinojosa del Duque,ES,38.5,-5.15
ESHSN,Hermisende,ES,41.967,-6.883
ESHTY,Hontanaya,ES,39.733,-2.833
ESHUV,Huelva,ES,37.261421,-6.9447224
ESIAL,Isla de Arosa,ES,42.56667,-8.88333
ESIAM,Isla Tabarca,ES,38.16667,-0.48333
ESITE,Belchite,ES,41.3,-0.75
ESJON,Burujon,ES,39.9,-4.3
ESLAH,La Aldea,ES,28.0,-15.81667
ESLAK,Los Gigantes,ES,28.25,-16.85
ESLCT,La Caleta,ES,28.11667,-16.76667
ESLGC,La Graciosa,ES,29.217,-13.5
ESLHN,Llanos de Aridane (Los),ES,28.65,-17.9
ESLPF,La Poble de Farnals,ES,39.583,-1.667
